% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
100.00,,,,,"24 Hour Access, Laundry Facilities, Property Manager on Site, Maintenance on site, Window Coverings, Public Transportation",1.92,960,500,C,,Beaverton,0.74,"24 Hour Access, Laundry Facilities, Property Manager on Site, Maintenance on site, Window Coverings, Public Transportation",,4.1,45.4883640,,-122.8198410,0,2,166,500,2.46,Not Disclosed,90882,,Garden,Central Beaverton,,,1966,,97005-2670,GC
34.43,65.57,,,,"Air Conditioning, Laundry Facilities",1.96,1529,780,C,,Beaverton,1.03,"Air Conditioning, Laundry Facilities",,2.2,45.4849210,,-122.8282170,0,2,61,594,1.68,Not Disclosed,47378,,Garden,West Beaverton,,877,1968,2018,97007-2755,"R2, Beaverton"
9.52,76.19,14.29,,,"Laundry Facilities, Property Manager on Site, Laundry Service, Maintenance on site, Freezer, Smoke Free",1.70,1322,776,C,,Portland,9.87,"Laundry Facilities, Property Manager on Site, Laundry Service, Maintenance on site, Freezer, Smoke Free",,2.0202,45.5916704,,-122.7268945,0,2,42,640,1.08,Not Disclosed,46410,,Garden,Portsmouth,900,770,1969,,97203,R2
16.00,80.00,,,4.00,,,,733,C,,Portland,0.67,,,0.5619,45.5257780,,-122.5802570,0,2,25,602,0.39,Not Disclosed,20184,555,Low-Rise,Montavilla,,769,1967,,97213,R1
100.00,,,,,,2.41,1131,470,C,,Portland,0.36,,,0.2296,45.5258200,,-122.6936748,0,6,46,470,,Not Disclosed,27342,,Mid-Rise,Uptown Portland,,,1960,,97209,RH
4.00,96.00,,,,,1.28,1076,838,C,,Portland,10.13,,,2.87,45.5905090,,-122.7294210,0,1,50,720,1.07,Not Disclosed,37277,,Garden,Portsmouth,,843,1969,,97203,R2
,100.00,,,,"Laundry Facilities, Renters Insurance Program, Dining Room, Smoke Free",1.23,860,700,C,,Vancouver,12.91,"Laundry Facilities, Renters Insurance Program, Dining Room, Smoke Free",,0.73,45.6393040,,-122.6526890,0,2,22,,1.06,Not Disclosed,22692,,Low-Rise,Rose Village,,700,1964,,98661,MG
,50.00,32.35,0.1765,,"Laundry Facilities, Tennis Court, Basketball Court, Smoke Free",1.68,1520,771,C,,Portland,11.79,"Laundry Facilities, Tennis Court, Basketball Court, Smoke Free",,1.6804,45.4953020,,-122.6357550,0,2,34,,1.24,Not Disclosed,32108,,Low-Rise,Creston-Kenilworth,,771,1950,,97202-3081,"R25, Portland"
50.00,50.00,,,,Recycling,1.10,883,800,C,,Portland,4.62,Recycling,,0.953,45.5484490,,-122.5563880,0,2,20,780,2.89,Not Disclosed,34568,,Low-Rise,Parkrose,,820,1965,,97220,R2H
70.73,,,,29.27,"Laundry Facilities, Property Manager on Site, Laundry Service",1.91,1068,559,C,,Portland,0.48,"Laundry Facilities, Property Manager on Site, Laundry Service",,0.9183,45.4967985,,-122.6907197,0,2,41,585,2.05,Not Disclosed,22948,499,Low-Rise,Homestead-Council Crest,,,1951,,97239-7402,R1
,50.00,50.00,,,Laundry Facilities,1.04,1149,1100,C,,Vancouver,7.95,Laundry Facilities,,2.22,45.6216013,,-122.5944979,0,1,36,,,Not Disclosed,39600,,Garden,Vancouver Heights,1200,1000,1958,,98664,MD
,100.00,,,,,1.67,1086,650,C,,Vancouver,7.91,,,4.85,45.6270480,,-122.5902128,0,2,64,,,Not Disclosed,119210,,Garden,North Garrison Heights,,650,1968,,98664,R-18
,100.00,,,,,2.93,1984,676,C,,Vancouver,11.95,,,2.02,45.6407840,,-122.6278170,0,1,20,,0.71,Not Disclosed,27929,,Garden,Bagley Downs,,676,1965,,98661-5608,MD
8.00,92.00,,,,Laundry Facilities,1.66,1298,783,C,,Portland,11.32,Laundry Facilities,,1.211,45.4936390,,-122.6215870,0,1,25,725,1.08,Not Disclosed,20310,,Low-Rise,Creston-Kenilworth,,788,1960,,97202-3161,"R1, Portland"
,,,,100.00,"Laundry Facilities, Property Manager on Site",,,400,C,,Portland,0.69,"Laundry Facilities, Property Manager on Site",,0.832323,45.5262246,,-122.6117342,0,4,72,,,Not Disclosed,76364,400,Mid-Rise,North Tabor,,,1961,,97213,R1
47.22,38.89,11.11,,2.78,"Laundry Facilities, Picnic Area, Property Manager on Site",1.29,924,719,C,,Portland,0.42,"Laundry Facilities, Picnic Area, Property Manager on Site",,1.22,45.5257544,,-122.5352666,0,2,36,612,1.59,Not Disclosed,27726,,Low-Rise,Gateway,975,775,1963,,97230,R2
47.83,39.13,13.04,,,"Air Conditioning, Laundry Facilities",1.37,1047,771,C,,Portland,0.44,"Air Conditioning, Laundry Facilities",,1.15,45.5262215,,-122.4996701,0,1,22,619,,Not Disclosed,16534,,Low-Rise,Glenfair,1066,856,1967,,97230-5450,R3
,100.00,,,,Laundry Facilities,1.32,1191,900,C,,Tigard,0.78,Laundry Facilities,,1.17,45.4366920,,-122.7755150,0,1,21,,1.29,Not Disclosed,21907,,Low-Rise,Downtown Tigard,,900,1960,,97223-5392,"R12, Tigard"
50.00,50.00,,,,"Laundry Facilities, Yard, Garden",,,900,C,,Tigard,0.75,"Laundry Facilities, Yard, Garden",,1.14,45.4362000,,-122.7733500,0,2,24,,1.41,Not Disclosed,19846,,Garden,Downtown Tigard,,900,1965,,97223,"R4.5, Tigard"
100.00,,,,,"Courtyard, Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Double Pane Windows",1.18,723,612,C,,Tigard,0.46,"Courtyard, Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Double Pane Windows",,1,45.4339790,,-122.7686680,0,2,35,612,1.21,Not Disclosed,23196,,Low-Rise,Downtown Tigard,,,1966,,97223-6450,N/Av
100.00,,,,,Laundry Facilities,1.62,1018,629,C,,Beaverton,1.09,Laundry Facilities,,0.61,45.4770100,,-122.8047660,0,2,26,630,1.04,Not Disclosed,16328,,Low-Rise,Vose,,,1959,,97005,"R2, Beaverton"
,100.00,,,,"Laundry Facilities, Property Manager on Site, Laundry Service, Storage Space, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",2.18,1743,800,C,,Beaverton,1.26,"Laundry Facilities, Property Manager on Site, Laundry Service, Storage Space, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",,1.54,45.4750982,,-122.8044491,0,2,49,,0.87,Not Disclosed,63170,,Low-Rise,Vose,,800,1965,,97008,NS
86.96,13.04,,,,"Laundry Facilities, Storage Space, Deck, Vinyl Flooring, Window Coverings",,,783,C,,Portland,1.28,"Laundry Facilities, Storage Space, Deck, Vinyl Flooring, Window Coverings",,1.4704,45.4505023,,-122.7667312,0,2,23,750,0.79,Not Disclosed,25130,,Garden,Metzger,,1000,1967,,97223-6793,N/Av
56.07,43.93,,,,"24 Hour Access, Laundry Facilities, Pool, Property Manager on Site, Renters Insurance Program, Hearing Impaired Accessible, Maintenance on site, Online Services, Deck, Patio",1.75,1276,728,C,,Tigard,1.44,"24 Hour Access, Laundry Facilities, Pool, Property Manager on Site, Renters Insurance Program, Hearing Impaired Accessible, Maintenance on site, Online Services, Deck, Patio",,3.1656,45.4487910,,-122.7651730,0,2,107,640,1.49,Not Disclosed,80530,,Garden,Metzger,,840,1969,,97223-6761,TO:R24-40
66.67,33.33,,,,"Laundry Facilities, Picnic Area",1.76,1146,650,C,,Tigard,0.52,"Laundry Facilities, Picnic Area",,0.63,45.4309430,,-122.7650720,0,2,24,600,1.00,Not Disclosed,15600,,Garden,Downtown Tigard,,750,1963,,97223-6249,"CBD, Washington"
32.50,67.50,,,,"Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Yard, Grill, Deck, Pantry, Vinyl Flooring",1.45,1231,851,C,,Tigard,1.2,"Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Yard, Grill, Deck, Pantry, Vinyl Flooring",,1.69,45.4156041,,-122.7638946,0,2,40,750,1.88,Not Disclosed,33772,,Low-Rise,Downtown Tigard,,900,1969,,97224-8149,"R12, Tigard"
69.57,26.09,4.35,,,"Laundry Facilities, Recycling, Storage Space, Bicycle Storage, Deck, Dining Room, Pantry, Smoke Free",1.47,1135,770,C,,Portland,0.43,"Laundry Facilities, Recycling, Storage Space, Bicycle Storage, Deck, Dining Room, Pantry, Smoke Free",,0.4408,45.5123236,,-122.6912075,0,2,23,700,3.05,Not Disclosed,17700,,Low-Rise,Southwest Hills,1100,900,1969,,97201,R1
27.12,72.88,,,,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Grill, Media Center/Movie Theatre, Renters Insurance Program, Multi Use Room, Deck, Patio, Smoke Free",1.51,1369,904,B,,Portland,0.26,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Grill, Media Center/Movie Theatre, Renters Insurance Program, Multi Use Room, Deck, Patio, Smoke Free",,1.58,45.5342100,,-122.6188220,2,8,118,745,0.80,Not Disclosed,134328,,Mid-Rise,Hollywood,,964,1963,,97213-1567,"RH, Portland"
52.08,45.83,2.08,,,"Laundry Facilities, Playground, Property Manager on Site, Laundry Service, Online Services, Double Pane Windows",1.77,1196,674,C,,Portland,0.8,"Laundry Facilities, Playground, Property Manager on Site, Laundry Service, Online Services, Double Pane Windows",,1.5014,45.5325330,,-122.5526960,0,2,48,570,1.71,Not Disclosed,33853,,Garden,Gateway,1548,753,1960,,97220-3967,N/Av
,100.00,,,,,,,949,C,,Portland,6.25,,,1.29,45.5343770,,-122.5454200,0,2,32,,2.00,Not Disclosed,29982,,Garden,Parkrose Heights,,949,1968,,97220,R2
100.00,,,,,"Laundry Facilities, Storage Space",0.92,613,670,C,,Portland,0.97,"Laundry Facilities, Storage Space",,2.522,45.5324980,,-122.5344210,0,2,77,670,1.91,Not Disclosed,52296,,Garden,Gateway,,,1967,,97230-1932,"R3, Portland"
18.18,63.64,18.18,,,"Air Conditioning, Courtyard, Property Manager on Site, Smoke Free",1.02,1118,1100,C,,Portland,0.75,"Air Conditioning, Courtyard, Property Manager on Site, Smoke Free",,2.07,45.5369540,,-122.5567730,0,2,44,1000,2.05,Not Disclosed,45732,,Garden,Parkrose Heights,1200,1100,1967,,97220,R2
72.00,24.00,4.00,,,"Laundry Facilities, Elevator, Smoke Free",1.69,1035,612,C,,Milwaukie,9.83,"Laundry Facilities, Elevator, Smoke Free",,0.7238,45.4468309,,-122.6386155,0,5,50,497,1.04,Not Disclosed,50180,,Mid-Rise,Historic Milwaukie,1830,755,1967,,97222-7542,R1B
100.00,,,,,"Laundry Facilities, Property Manager on Site",2.00,1000,500,C,,Portland,9.99,"Laundry Facilities, Property Manager on Site",,1,45.4461430,,-122.6325860,0,2,41,500,1.01,Not Disclosed,34488,,Low-Rise,Historic Milwaukie,,,1967,,97222,R2
62.96,25.93,11.11,,,"Property Manager on Site, Storage Space, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",1.22,1117,918,C,,Milwaukie,14.87,"Property Manager on Site, Storage Space, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",,1.13,45.4462193,,-122.6266593,0,2,27,735,,Not Disclosed,24000,,Low-Rise,Ardenwald,1300,1200,1960,,97222,R3
65.41,25.41,9.19,,,"Air Conditioning, Business Center, Fitness Center, Laundry Facilities, Pool, Property Manager on Site, Sauna, Spa, Package Service, Elevator, Lounge, Maintenance on site, Sundeck",2.53,2053,810,B,,Portland,0.07,"Air Conditioning, Business Center, Fitness Center, Laundry Facilities, Pool, Property Manager on Site, Sauna, Spa, Package Service, Elevator, Lounge, Maintenance on site, Sundeck",,1.07,45.5097260,,-122.6793090,5,24,185,647,1.23,Not Disclosed,180528,,Hi-Rise,Waterfront,1463,995,1965,2007,97201,RX
100.00,,,,,Laundry Facilities,1.54,768,500,C,,Portland,0.46,Laundry Facilities,,0.46,45.5133750,,-122.6922020,0,2,29,500,0.28,Not Disclosed,19194,,Low-Rise,Southwest Hills,,,1961,,97201-2584,"R1S, Portland"
41.67,50.00,,,8.33,,1.34,1075,801,C,,Portland,15.48,,,2.3957,45.4511186,,-122.6288331,0,2,60,684,,Not Disclosed,73488,495,Garden,Ardenwald,,949,1965,,97222-6564,R3
,100.00,,,,Property Manager on Site,,,775,C,,Portland,7.81,Property Manager on Site,,0.59,45.5123500,,-122.6376700,0,2,28,,,Not Disclosed,29932,,Low-Rise,Buckman,,775,1960,,97214,R1
20.00,20.00,20.00,0.2,20.00,,0.79,825,1040,C,,Vancouver,14.54,,1404,3.47,45.6691850,,-122.6677710,0,2,75,782,1.34,Not Disclosed,59814,572,Garden,West Hazel Dell,1344,1099,1968,,98665,R-
60.00,23.33,6.67,,10.00,Laundry Facilities,1.40,924,662,C,,Molalla,,Laundry Facilities,,1.74,45.1507350,,-122.5725000,0,2,30,625,1.14,Not Disclosed,21141,383,Low-Rise,Outlying Clackamas County,1184,728,1965,,97038,R3
,60.42,39.58,,,"Laundry Facilities, Walking/Biking Trails, Storage Space, Deck, Dining Room, Pantry, Patio, Window Coverings, Public Transportation",1.83,1809,990,C,,Beaverton,0.92,"Laundry Facilities, Walking/Biking Trails, Storage Space, Deck, Dining Room, Pantry, Patio, Window Coverings, Public Transportation",,1.71,45.4977392,,-122.8532448,0,3,48,,0.00,Not Disclosed,46800,,Low-Rise,Cooper Mountain-Aloha North,1050,950,1969,,97006-5064,"R15, Aloha"
34.21,65.79,,,,Laundry Facilities,1.26,1017,806,C,,Oregon City,19.96,Laundry Facilities,,1.1022,45.3426952,,-122.5943987,0,2,38,575,1.87,Not Disclosed,32030,,Low-Rise,Barclay Hills,,926,1969,,97045,R2
50.00,50.00,,,,,,,949,C,,Oregon City,19.98,,,1.52,45.3429000,,-122.5987999,0,2,32,778,0.73,Not Disclosed,30208,,Garden,Barclay Hills,,1120,1968,,97045-3729,R2
40.91,40.91,18.18,,,"Laundry Facilities, Tennis Court",1.50,1188,793,C,,Portland,4.51,"Laundry Facilities, Tennis Court",,0.915,45.4655680,,-122.7077850,0,2,22,600,1.50,Not Disclosed,18317,,Low-Rise,Multnomah,1100,850,1967,,97219-3785,"R2, Portland"
3.57,73.21,,0.19640000000000002,3.57,Laundry Facilities,1.65,1907,1126,C,,Tigard,0.99,Laundry Facilities,2165,2.21,45.4267384,,-122.7543266,0,2,52,440,1.51,Not Disclosed,46370,,Garden,Downtown Tigard,,900,1969,,97223-8222,"C-P, Tigard"
9.52,71.43,19.05,,,,1.13,965,857,C,,Beaverton,1.21,,,1.4,45.4696330,,-122.7934410,0,1,21,625,1.10,Not Disclosed,17161,,Garden,Vose,1000,850,1960,,97008-5302,"R7, Beaverton"
24.00,76.00,,,,"Laundry Facilities, Yard, Patio",1.30,1377,1061,C,,Portland,5.16,"Laundry Facilities, Yard, Patio",,1.4578,45.4798138,,-122.7080022,0,2,25,715,1.52,Not Disclosed,25852,,Garden,Hayhurst,,1170,1968,,97239-1083,"R1, Portland"
,89.66,6.90,,3.45,"Laundry Facilities, Vinyl Flooring",1.59,1188,748,C,,Beaverton,1.16,"Laundry Facilities, Vinyl Flooring",,1.02,45.4749930,,-122.7987820,0,2,29,,,Not Disclosed,35912,500,Garden,Vose,850,750,1967,,97008,R1
10.00,90.00,,,,"Laundry Facilities, Walking/Biking Trails, Bicycle Storage, Wet Bar",1.25,905,724,C,,Portland,11.46,"Laundry Facilities, Walking/Biking Trails, Bicycle Storage, Wet Bar",,0.92,45.5908680,,-122.7572820,0,2,20,607,1.08,Not Disclosed,15240,,Low-Rise,Cathedral Park,,737,1968,,97203,CS
100.00,,,,,"Laundry Facilities, Smoke Free",1.19,891,750,C,,Hillsboro,0.36,"Laundry Facilities, Smoke Free",,0.3558,45.5249430,,-122.9886053,0,2,20,750,,Not Disclosed,29750,,Low-Rise,Downtown Hillsboro,,,1969,,97124-3190,N/Av
31.94,68.06,,,,"Courtyard, Laundry Facilities, Property Manager on Site, Yard, Maintenance on site, Patio",1.77,1589,895,C,,Beaverton,1.76,"Courtyard, Laundry Facilities, Property Manager on Site, Yard, Maintenance on site, Patio",,2.22,45.4841505,,-122.7750078,0,2,71,636,,Not Disclosed,55231,,Garden,Raleigh West,,1016,1962,,97005-3558,R1
58.33,41.67,,,,"Laundry Facilities, Pool",2.48,1489,599,C,,Beaverton,0.87,"Laundry Facilities, Pool",,2.04,45.5016680,,-122.8165400,0,2,72,542,1.05,Not Disclosed,61350,,Low-Rise,Cedar Hills,,682,1964,,97005-1138,R-24
20.51,53.85,25.64,,,"Courtyard, Laundry Facilities, Playground, Property Manager on Site, Laundry Service, Patio",1.99,1736,872,C,,Tigard,0.46,"Courtyard, Laundry Facilities, Playground, Property Manager on Site, Laundry Service, Patio",,2.72,45.4296410,,-122.7768290,0,2,39,650,2.11,Not Disclosed,39015,,Garden,Downtown Tigard,1050,871,1964,,97223-5248,"R12, Tigard"
,100.00,,,,"Laundry Facilities, Lawn, Patio",1.73,1554,900,C,,Vancouver,8.39,"Laundry Facilities, Lawn, Patio",,1.3599,45.6279778,,-122.6035896,0,2,29,,2.52,Not Disclosed,26100,,Garden,Northcrest,,900,1966,,98661,"MD R18, Vancouver"
54.55,27.27,,,18.18,"Air Conditioning, Fitness Center, Laundry Facilities, Property Manager on Site, Gated, Pet Play Area, Trash Pickup - Door to Door, Elevator, Online Services, Deck, Intercom, Patio",1.85,1515,818,C,,Portland,0.13,"Air Conditioning, Fitness Center, Laundry Facilities, Property Manager on Site, Gated, Pet Play Area, Trash Pickup - Door to Door, Elevator, Online Services, Deck, Intercom, Patio",,0.5051,45.5287530,,-122.6975530,0,5,55,727,,Not Disclosed,57706,570,Mid-Rise,Uptown Portland,,1167,1967,,97210-3058,RH
100.00,,,,,"Laundry Facilities, Yard, Smoke Free",1.74,902,520,C,,Portland,4.13,"Laundry Facilities, Yard, Smoke Free",,1.26,45.5630480,,-122.6163910,0,2,24,520,0.91,Not Disclosed,13440,,Low-Rise,Cully,,,1969,,97218-1956,"R2H, Portland"
38.46,61.54,,,,"Laundry Facilities, Property Manager on Site, Storage Space, Smoke Free",1.53,1337,871,C,,Portland,14.39,"Laundry Facilities, Property Manager on Site, Storage Space, Smoke Free",,1.3,45.4486630,,-122.6196640,0,1,26,750,1.17,Not Disclosed,30038,,Garden,Lewelling,,947,1960,,97222,R-3
,100.00,,,,,1.12,986,880,C,,Milwaukie,13.57,,,1.56,45.4470171,,-122.6020093,0,2,30,,,Not Disclosed,48100,,Garden,Linwood,,880,1968,,97222-2698,R10
54.55,36.36,,,9.09,"Laundry Facilities, Pool, Property Manager on Site, Sundeck, Public Transportation",1.86,1213,653,C,,Milwaukie,0.89,"Laundry Facilities, Pool, Property Manager on Site, Sundeck, Public Transportation",,3.2643,45.4480484,,-122.5822331,0,2,88,540,,Not Disclosed,76002,260,Garden,Southgate,,920,1968,,97222-3902,HDR
56.32,9.47,,,34.21,"24 Hour Access, Air Conditioning, Business Center, Controlled Access, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Dry Cleaning Service, Grill, Laundry Service, Package Service, Roof Terrace, Elevator, Sundeck, Smoke Free, Window Coverings",2.49,1418,569,B,,Portland,0.3,"24 Hour Access, Air Conditioning, Business Center, Controlled Access, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Dry Cleaning Service, Grill, Laundry Service, Package Service, Roof Terrace, Elevator, Sundeck, Smoke Free, Window Coverings",,0.9183,45.5219268,,-122.6958153,3,12,190,500,0.86,Not Disclosed,132712,372,Mid-Rise,Goose Hollow,,1694,1950,,97205,"RH, Portland"
40.00,46.15,12.31,,1.54,"Laundry Facilities, Picnic Area, Playground",1.48,1204,814,C,,Beaverton,1.37,"Laundry Facilities, Picnic Area, Playground",,2.563,45.4759770,,-122.7935200,0,2,65,720,1.09,Not Disclosed,64000,400,Garden,Vose,890,890,1969,,97008-5373,"MFR5, Beaverton"
46.98,53.02,,,,"Laundry Facilities, Gameroom, Deck, Dining Room, Pantry, Patio, Recreation Room",1.60,1397,874,B,,Milwaukie,16.14,"Laundry Facilities, Gameroom, Deck, Dining Room, Pantry, Patio, Recreation Room",,15.3852,45.4374120,,-122.6328180,0,2,149,761,1.33,Not Disclosed,135000,,Garden,Lake Road,,974,1969,,97222,R2
45.95,27.03,,,27.03,"Online Services, Smoke Free",1.82,1174,646,C,,Portland,0.41,"Online Services, Smoke Free",,0.5739,45.4954170,,-122.6741570,0,2,37,700,,Not Disclosed,27750,350,Low-Rise,South Portland,,850,1963,,97239,RHS
38.10,19.05,38.10,0.023799999999999998,2.38,"Laundry Facilities, Patio, Public Transportation",0.87,871,1003,C,,Vancouver,10.87,"Laundry Facilities, Patio, Public Transportation",1500,1.97,45.6362170,,-122.6366070,0,2,42,760,1.42,Not Disclosed,42110,450,Low-Rise,Harney Heights,1300,900,1967,,98661,"R22, Vancouver"
26.47,58.82,14.71,,,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Multi Use Room, Online Services, Sundeck, Dining Room, Patio",1.45,1305,899,C,,Portland,2.31,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Multi Use Room, Online Services, Sundeck, Dining Room, Patio",,2.65,45.4848260,,-122.7604380,0,2,68,713,,Not Disclosed,85980,,Garden,Raleigh Hills,1129,925,1968,,97225-1829,N/Av
9.09,90.91,,,,"24 Hour Access, Air Conditioning, Controlled Access, Courtyard, Laundry Facilities, Playground, Property Manager on Site, Tenant Controlled HVAC, Renters Insurance Program, Yard, Hearing Impaired Accessible, Maintenance on site, Online Services, Vision Impaired Accessible, Grill, Handrails, Smoke Free, Trash Compactor, Vinyl Flooring, Warming Drawer, Wheelchair Accessible (Rooms), Window Coverings, Individual Locking Bedrooms, Private Bathroom",1.12,1046,911,C,,Fairview,9.61,"24 Hour Access, Air Conditioning, Controlled Access, Courtyard, Laundry Facilities, Playground, Property Manager on Site, Tenant Controlled HVAC, Renters Insurance Program, Yard, Hearing Impaired Accessible, Maintenance on site, Online Services, Vision Impaired Accessible, Grill, Handrails, Smoke Free, Trash Compactor, Vinyl Flooring, Warming Drawer, Wheelchair Accessible (Rooms), Window Coverings, Individual Locking Bedrooms, Private Bathroom",,1.27,45.5355450,,-122.4357530,0,2,21,522,1.35,Not Disclosed,20736,,Low-Rise,Outlying Troutdale/Gresham,,950,1969,,97024-3885,N/Av
38.46,61.54,,,,"Air Conditioning, Laundry Facilities, Gameroom",1.53,1512,990,C,,Portland,8.19,"Air Conditioning, Laundry Facilities, Gameroom",,2.27,45.4591490,,-122.6592470,0,2,52,887,0.19,Not Disclosed,52243,,Garden,Sellwood-Moreland,,1055,1961,,97202-7024,N/Av
20.00,80.00,,,,Laundry Facilities,1.71,1316,767,C,,Portland,11.41,Laundry Facilities,,0.57,45.5935100,,-122.7583720,0,2,25,666,1.39,Not Disclosed,18020,,Low-Rise,St Johns,,793,1969,,97203,"R1, Portland"
31.11,51.11,17.78,,,"Laundry Facilities, Freezer",1.29,1243,965,C,,Beaverton,1.12,"Laundry Facilities, Freezer",,2.05,45.4753650,,-122.7991130,0,2,45,736,1.57,Not Disclosed,42450,,Low-Rise,Vose,1332,977,1967,,97008,"R1, Beaverton"
55.56,38.89,5.56,,,"Laundry Facilities, Property Manager on Site, Online Services, Dining Room, Double Pane Windows",1.15,975,851,C,,Vancouver,13.31,"Laundry Facilities, Property Manager on Site, Online Services, Dining Room, Double Pane Windows",,1.4,45.6519600,,-122.6666600,0,2,36,728,0.95,Not Disclosed,36582,,Garden,Lincoln,1213,974,1969,,98663,MG
1.19,97.62,1.19,,,"Air Conditioning, Clubhouse, Courtyard, Maintenance on site",1.80,1451,805,C,,Portland,11.67,"Air Conditioning, Clubhouse, Courtyard, Maintenance on site",,1.0265,45.4912300,,-122.6264930,0,2,81,,1.37,Not Disclosed,67134,,Garden,Creston-Kenilworth,,806,1960,,97202-3287,R25
,,,,,,,,495,C,,Portland,17.59,,,0.6314,45.4186550,,-122.6297320,0,2,20,,0.87,Not Disclosed,34350,,Garden,Milwaukie Heights,,,1969,,97267,MR1
100.00,,,,,Laundry Facilities,2.08,1148,552,C,,Portland,0.28,Laundry Facilities,,0.309917,45.5306360,,-122.7041100,0,2,25,552,,Not Disclosed,15632,,Low-Rise,Uptown Portland,,,1960,,97210,R1
100.00,,,,,"Courtyard, Laundry Facilities, Walking/Biking Trails, Online Services, Double Pane Windows, Smoke Free",2.09,1432,684,C,,Portland,6.46,"Courtyard, Laundry Facilities, Walking/Biking Trails, Online Services, Double Pane Windows, Smoke Free",,0.4582,45.5527670,,-122.6511890,0,1,20,684,,Not Disclosed,13364,,Low-Rise,Sabin,,,1950,,97211,N/Av
29.03,70.97,,,,"24 Hour Access, Air Conditioning, Clubhouse, Courtyard, Picnic Area, Pool, Property Manager on Site, Freezer",1.55,1196,771,C,,Tigard,1.62,"24 Hour Access, Air Conditioning, Clubhouse, Courtyard, Picnic Area, Pool, Property Manager on Site, Freezer",,2.61,45.4180510,,-122.7847820,0,2,62,700,1.26,Not Disclosed,47800,,Low-Rise,Bull Mountain,,800,1968,,97224,
61.11,38.89,,,,Laundry Facilities,1.00,849,847,C,,Tigard,0.54,Laundry Facilities,,1.81,45.4270110,,-122.7758180,0,2,36,750,1.63,Not Disclosed,30500,,Garden,Downtown Tigard,,1000,1968,2014,97223-6114,N/Av
44.23,34.62,1.92,,19.23,"Laundry Facilities, Smoke Free",2.07,1479,714,C,,Lake Oswego,6.9,"Laundry Facilities, Smoke Free",,4.86,45.4105460,,-122.6656420,2,3,52,644,0.43,Not Disclosed,91839,475,Low-Rise,Lakewood,1239,906,1964,,97034-4845,R-0
,66.67,33.33,,,"Fenced Lot, Playground, Gated, Smoke Free, Wheelchair Accessible (Rooms)",1.39,1451,1041,C,,Beaverton,1.64,"Fenced Lot, Playground, Gated, Smoke Free, Wheelchair Accessible (Rooms)",,1.55,45.4762830,,-122.8166700,0,2,30,,1.07,Not Disclosed,37298,,Garden,Highland Beaverton,1166,978,1960,,97008,R2
,100.00,,,,"Air Conditioning, Laundry Facilities",1.16,1277,1100,C,,Newberg,32.19,"Air Conditioning, Laundry Facilities",,1.2554,45.3088870,,-122.9702580,0,2,24,,1.14,Not Disclosed,26320,,Garden,Yamhill County,,1100,1960,,97132,R4
,,,,100.00,,1.39,832,600,C,,Vancouver,10.06,,,0.55,45.6277136,,-122.6449734,0,2,23,,1.23,Not Disclosed,14586,600,Low-Rise,Hudson's Bay,,,1965,,98661-4353,N/Av
88.64,,,,11.36,"Laundry Facilities, Picnic Area, Spa",1.82,819,450,C,,Vancouver,10.06,"Laundry Facilities, Picnic Area, Spa",,1.14,45.6277340,,-122.6444540,0,2,44,450,1.05,Not Disclosed,32628,450,Low-Rise,Hudson's Bay,,,1966,,98661-4355,"R-18, Vancouver"
,99.06,0.94,,,"Courtyard, Laundry Facilities, Playground, Pool, Property Manager on Site, Laundry Service, Vinyl Flooring",1.49,1454,972,B,,Vancouver,7.29,"Courtyard, Laundry Facilities, Playground, Pool, Property Manager on Site, Laundry Service, Vinyl Flooring",,5.28,45.6228440,,-122.5836520,0,2,106,,0.70,Not Disclosed,99958,,Garden,Vancouver Heights,1500,967,1967,,98664-2569,N/Av
