% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
,88.37,9.30,,2.33,"Courtyard, Laundry Facilities, Picnic Area, Property Manager on Site, Breakfast/Coffee Concierge, Grill, Laundry Service, Storage Space, Maintenance on site, Patio",1.77,1898,1069,C,,West Linn,8.61,"Courtyard, Laundry Facilities, Picnic Area, Property Manager on Site, Breakfast/Coffee Concierge, Grill, Laundry Service, Storage Space, Maintenance on site, Patio",,3.22,45.3834204,,-122.6401375,0,3,43,,1.52,Not Disclosed,50150,506,Garden,Robinwood,1208,1070,1978,2019,97068-2375,"AP5W, West Linn"
,100.00,,,,Laundry Facilities,1.24,983,792,C,,Vancouver,15.81,Laundry Facilities,,2.78,45.7024631,,-122.6509874,0,2,53,,1.49,Not Disclosed,41976,,Garden,Pleasant Valley Vancouver,,792,1978,,98686-4075,"CL, County"
33.33,66.67,,,,"Laundry Facilities, Property Manager on Site, Smoke Free",1.33,935,704,B,,Mcminnville,,"Laundry Facilities, Property Manager on Site, Smoke Free",,3.74,45.2259893,,-123.1775423,0,2,48,600,,Not Disclosed,33792,,Low-Rise,Yamhill County,,756,1978,,97128-6240,R3
36.00,32.00,32.00,,,Laundry Facilities,1.23,976,792,C,,Oregon City,21.13,Laundry Facilities,,1.2379,45.3370100,,-122.5891850,0,2,25,600,1.88,Not Disclosed,21288,,Garden,Hillendale,1000,800,1976,,97045-4116,"R2, Oregon City"
25.81,70.97,,,3.23,"Air Conditioning, Courtyard, Fitness Center, Pool, Smoke Free, Online Services, Deck, Patio",1.60,1615,1009,C,,Beaverton,0.5,"Air Conditioning, Courtyard, Fitness Center, Pool, Smoke Free, Online Services, Deck, Patio",,1.63,45.4904600,,-122.8145280,0,2,31,668,1.07,Not Disclosed,33550,650,Garden,Central Beaverton,,1150,1972,,97005-2415,SC-HDR
100.00,,,,,"Laundry Facilities, Patio",1.64,1101,670,C,,Gresham,0.5,"Laundry Facilities, Patio",,6.29,45.5062050,,-122.4153380,0,3,120,670,1.28,Not Disclosed,81216,,Garden,Gresham-North Central,,,1979,,97030-4161,"MDR24, Gresham"
,24.00,76.00,,,Laundry Facilities,1.93,1890,979,C,,Gresham,12.76,Laundry Facilities,,1.23,45.4916239,,-122.4143880,0,2,25,,1.56,Not Disclosed,24825,,Low-Rise,Mt Hood,1009,884,1970,,97080,"LDR, Gresham"
4.35,95.65,,,,Laundry Facilities,,,,C,,Gresham,12.79,Laundry Facilities,,1.15,45.4906240,,-122.4142760,0,2,23,,2.17,Not Disclosed,20125,,Low-Rise,Mt Hood,,,1973,,97080-8176,"LDR, Gresham"
10.00,90.00,,,,Laundry Facilities,1.34,1222,910,C,,Portland,11.37,Laundry Facilities,,0.46,45.4905240,,-122.6207710,0,2,20,550,1.32,Not Disclosed,15148,,Low-Rise,Creston-Kenilworth,,950,1977,,97202-3188,R1
15.38,61.54,23.08,,,"Laundry Facilities, Patio",1.39,1089,785,C,,Portland,9.54,"Laundry Facilities, Patio",,1.9566,45.4906060,,-122.5492345,0,1,26,600,2.15,Not Disclosed,20420,,Garden,Lents-Powellhurst-Gilbert,950,770,1975,,97266-3361,"R2, Portland"
28.38,40.54,31.08,,,"Laundry Facilities, Property Manager on Site, Walking/Biking Trails, Maintenance on site, Online Services, Deck, Lawn, Patio",1.32,1219,920,C,,Gresham,0.1,"Laundry Facilities, Property Manager on Site, Walking/Biking Trails, Maintenance on site, Online Services, Deck, Lawn, Patio",,2.86,45.5034190,,-122.4285590,0,2,74,800,0.97,Not Disclosed,68111,,Garden,Downtown Gresham,1057,900,1971,,97030,"HDR60, Portland"
26.67,48.89,,,24.44,Laundry Facilities,1.35,1151,851,C,,Portland,0.76,Laundry Facilities,,2.535,45.4846348,,-122.5762925,0,2,45,700,,Not Disclosed,33619,600,Low-Rise,Lents,,1059,1973,,97266,"R2a & EX, Portland"
15.25,8.47,,,76.27,"24 Hour Access, Laundry Facilities, Property Manager on Site, Sundeck, Double Pane Windows, Instant Hot Water",2.29,1032,450,C,,Portland,0.3,"24 Hour Access, Laundry Facilities, Property Manager on Site, Sundeck, Double Pane Windows, Instant Hot Water",,0.6635,45.5279197,,-122.7009963,0,2,59,550,,Not Disclosed,36750,400,Low-Rise,Uptown Portland,,725,1978,,97210,N/Av
,78.95,21.05,,,"Lawn, Patio",1.12,1123,1003,C,,Milwaukie,17.25,"Lawn, Patio",,4.0486,45.3922499,,-122.6087607,0,2,38,,1.25,Not Disclosed,40000,,Garden,Jennings Lodge,1200,950,1973,,97267,MR1
,100.00,,,,"Courtyard, Laundry Facilities, Storage Space, Patio",,,974,B,,Portland,0.71,"Courtyard, Laundry Facilities, Storage Space, Patio",,1.25,45.4576917,,-122.5826857,0,2,22,,1.82,Not Disclosed,21430,,Garden,Southgate,,974,1972,,97206-9253,HDR
48.97,51.03,,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Spa, Tennis Court, Basketball Court, Breakfast/Coffee Concierge, Furnished Units Available, Media Center/Movie Theatre, Package Service, Pet Play Area, Sundeck",2.09,1925,920,C,,Portland,0.95,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Spa, Tennis Court, Basketball Court, Breakfast/Coffee Concierge, Furnished Units Available, Media Center/Movie Theatre, Package Service, Pet Play Area, Sundeck",,25.8915,45.4565479,,-122.5625397,0,3,439,780,0.75,Not Disclosed,498750,,Garden,West Mt Scott,,1057,1970,,97086-3658,"MR1, Portland"
,100.00,,,,"Laundry Facilities, Playground, Property Manager on Site, Recycling, Patio",1.25,1127,900,C,,Gresham,14.46,"Laundry Facilities, Playground, Property Manager on Site, Recycling, Patio",,1.8,45.4985610,,-122.3991950,0,2,33,,2.14,Not Disclosed,29700,,Garden,Powell Valley,,900,1974,,97030,MDR24
44.00,40.00,16.00,,,"Laundry Facilities, Property Manager on Site, Smoke Free",1.33,1151,867,C,,Gresham,14.39,"Laundry Facilities, Property Manager on Site, Smoke Free",,2.1187,45.4995190,,-122.3981920,0,2,25,750,2.65,Not Disclosed,27200,,Garden,Powell Valley,1000,942,1978,,97030,MDR-20
33.33,33.33,33.33,,,Patio,1.16,994,858,B,,Gresham,14.48,Patio,,1.4996,45.4970952,,-122.3994284,0,3,30,725,,Not Disclosed,30000,,Garden,Powell Valley,1000,850,1977,,97080-1402,MDR-24
,100.00,,,,"Laundry Facilities, Playground",0.84,691,825,C,,Gresham,13.21,"Laundry Facilities, Playground",,2.099,45.4892330,,-122.3987499,0,2,35,,1.82,Not Disclosed,29521,,Low-Rise,Kelly Creek,,825,1972,,97080,"MDR24, Gresham"
,69.70,30.30,,,,1.47,1489,1014,C,,Portland,2.59,,,,45.4306392,,-122.8064478,0,6,33,,,Not Disclosed,33333,,Mid-Rise,Bull Mountain,1100,978,1972,,97223-3047,
,100.00,,,,"Laundry Facilities, Picnic Area, Yard, Lawn",1.59,1122,704,C,,Vancouver,12.9,"Laundry Facilities, Picnic Area, Yard, Lawn",,1.88,45.6439156,,-122.6818992,0,2,22,,2.64,Not Disclosed,17454,,Garden,Carter Park,,704,1973,,98660,"R18,  Vancouver"
23.44,50.00,26.56,,,"Air Conditioning, Clubhouse, Laundry Facilities, Property Manager on Site, Package Service, Maintenance on site, Skylights",1.92,2203,1144,B,,Lake Oswego,4.08,"Air Conditioning, Clubhouse, Laundry Facilities, Property Manager on Site, Package Service, Maintenance on site, Skylights",,10.08,45.4342190,,-122.7201290,0,2,128,789,2.23,Not Disclosed,147284,,Garden,West Portland Park,1500,1122,1974,2010,97035,R-0	
36.36,63.64,,,,"Laundry Facilities, Smoke Free, Wheelchair Accessible (Rooms)",1.51,1339,888,B,,Milwaukie,16.19,"Laundry Facilities, Smoke Free, Wheelchair Accessible (Rooms)",,2.59,45.4377960,,-122.6335550,0,2,44,761,1.36,Not Disclosed,55128,,Garden,Lake Road,,960,1977,,97222-6854,R2
,100.00,,,,"Courtyard, Fitness Center, Yard, Patio",1.63,1389,850,C,,Milwaukie,15.57,"Courtyard, Fitness Center, Yard, Patio",,3.26,45.4294410,,-122.5996210,0,2,46,,1.76,Not Disclosed,39100,,Garden,North Clackamas,,850,1975,,97222-2163,"MR1, Milwaukie"
,90.91,9.09,,,"Laundry Facilities, Recycling, Deck",1.94,1598,824,C,,Milwaukie,14.91,"Laundry Facilities, Recycling, Deck",,1.26,45.4233210,,-122.5894470,0,2,44,,1.85,Not Disclosed,18950,,Garden,North Clackamas,886,818,1970,,97267,"OC, Milwaukie"
,100.00,,,,,0.81,934,1154,C,,Milwaukie,14.61,,,1.79,45.4219790,,-122.5829030,0,1,21,,2.86,Not Disclosed,24270,,Garden,North Clackamas,,1154,1978,,97267-2117,"MR1, Milwaukie"
12.50,84.38,3.13,,,Yard,1.34,1097,822,C,,Lake Oswego,3.32,Yard,,,45.4106760,,-122.7169130,0,2,32,700,,Not Disclosed,38608,,Garden,Lake Grove,1300,822,1970,,97035,
,100.00,,,,"Yard, Deck, Lawn, Patio, Porch",1.53,1303,850,C,,Lake Oswego,2.55,"Yard, Deck, Lawn, Patio, Porch",,1.03,45.3982050,,-122.7313946,0,1,28,,,Not Disclosed,25200,,Garden,Bryant,,850,1970,,97035-5484,R-3
1.11,72.22,26.67,,,"Courtyard, Yard, Patio, Window Coverings",2.22,2455,1107,C,,Portland,8.91,"Courtyard, Yard, Patio, Window Coverings",,0.1873,45.5554490,,-122.8892107,0,2,90,825,,Not Disclosed,111632,,Garden,West Union,1330,1031,1978,,97229,R-9
,100.00,,,,Playground,0.98,1030,1052,C,,Beaverton,0.94,Playground,,1.21,45.4840320,,-122.7914270,0,2,20,,2.15,Not Disclosed,21100,,Low-Rise,Raleigh West,,1053,1971,,97005-3407,"R7, Beaverton"
46.43,53.57,,,,"Laundry Facilities, Tenant Controlled HVAC, Smoke Free, Online Services, Window Coverings, Public Transportation",1.96,1342,686,C,,Beaverton,0.94,"Laundry Facilities, Tenant Controlled HVAC, Smoke Free, Online Services, Window Coverings, Public Transportation",,6.46,45.4850050,,-122.8185100,0,2,28,600,2.47,Not Disclosed,17000,,Low-Rise,Central Beaverton,,760,1972,,97005-3703,RHD
68.09,31.91,,,,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Gated, Car Wash Area, Dry Cleaning Service, Gameroom, Grill, Media Center/Movie Theatre, Wheelchair Accessible (Rooms)",1.96,1400,715,C,,Milwaukie,9.44,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Gated, Car Wash Area, Dry Cleaning Service, Gameroom, Grill, Media Center/Movie Theatre, Wheelchair Accessible (Rooms)",,5.4029,45.4474054,,-122.6453284,0,2,94,672,0.32,Not Disclosed,341000,,Garden,Historic Milwaukie,,806,1976,,97222-7468,R2
15.44,83.09,1.47,,,"24 Hour Access, Air Conditioning, Fitness Center, Laundry Facilities, Pool, Grill, Sundeck, Patio, Vinyl Flooring",1.93,1699,881,C,,Clackamas,13.62,"24 Hour Access, Air Conditioning, Fitness Center, Laundry Facilities, Pool, Grill, Sundeck, Patio, Vinyl Flooring",,6.55,45.4219106,,-122.5605582,0,2,136,593,1.60,Not Disclosed,109240,,Garden,Sunnyside Damascus,873,936,1979,,97015-9672,"MR2, County"
69.71,30.29,,,,"Controlled Access, Courtyard, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Spa, Gated, Furnished Units Available, Laundry Service",2.11,1536,728,B,,Portland,0.25,"Controlled Access, Courtyard, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Spa, Gated, Furnished Units Available, Laundry Service",,0.8042,45.5085450,,-122.6804350,2,14,208,642,0.25,Not Disclosed,192682,,Mid-Rise,Waterfront,,929,1979,2008,97201-5063,RX
27.59,48.28,,,24.14,"Laundry Facilities, Picnic Area, Playground, Yard",1.96,1381,699,C,,Gresham,0.37,"Laundry Facilities, Picnic Area, Playground, Yard",,2.68,45.5057510,,-122.4233680,0,2,54,680,2.34,Not Disclosed,43930,427,Garden,Downtown Gresham,,854,1972,,97030,"SC, Gresham"
,100.00,,,,"Laundry Facilities, Deck, Patio",1.47,1100,750,C,,Milwaukie,17.62,"Laundry Facilities, Deck, Patio",,1.1,45.4266618,,-122.6368672,0,2,20,,1.33,Not Disclosed,24000,,Garden,Milwaukie Heights,,750,1970,,97222-8160,"MR-1, County"
86.96,13.04,,,,"Laundry Facilities, Picnic Area",1.45,937,645,C,,Milwaukie,17.33,"Laundry Facilities, Picnic Area",,1.0882,45.4229300,,-122.6373850,0,2,46,622,1.95,Not Disclosed,29680,,Garden,Milwaukie Heights,,800,1973,,97222-8519,"MR1, Milwaukie"
,77.97,22.03,,,"Laundry Facilities, Property Manager on Site, Yard, Deck, Patio",1.76,1462,831,C,,Oregon City,20.19,"Laundry Facilities, Property Manager on Site, Yard, Deck, Patio",,3.0039,45.3392147,,-122.6060220,0,2,59,,1.88,Not Disclosed,48550,,Garden,Rivercrest,906,810,1971,1988,97045-3640,"RA2, Oregon City"
31.54,43.85,,,24.62,"Air Conditioning, Clubhouse, Laundry Facilities, Property Manager on Site, Sauna, Laundry Service, Maintenance on site",1.94,1203,621,B,,Milwaukie,14.43,"Air Conditioning, Clubhouse, Laundry Facilities, Property Manager on Site, Sauna, Laundry Service, Maintenance on site",,4.7,45.4326690,,-122.5990246,0,3,130,595,1.21,Not Disclosed,82450,380,Garden,Linwood,,776,1976,,97222-2447,R1
,,,,,,,,,C,,Portland,9,,,0.4821,45.5794350,,-122.7150402,0,2,20,,,Not Disclosed,22472,,Low-Rise,Portsmouth,,,1974,,97203,R1
17.86,60.71,21.43,,,"Laundry Facilities, Property Manager on Site, Maintenance on site, Patio",1.54,1573,1019,C,,Gladstone,16.39,"Laundry Facilities, Property Manager on Site, Maintenance on site, Patio",,0.7644,45.3969418,,-122.5867077,0,1,28,800,,Not Disclosed,10087,,Garden,Gladstone,1300,985,1971,,97027-1168,R7.2
2.56,56.41,41.03,,,"Laundry Facilities, Property Manager on Site, Dining Room, Family Room, Freezer, Linen Closet, Pantry, Vinyl Flooring",1.32,1328,1005,C,,Portland,3.4,"Laundry Facilities, Property Manager on Site, Dining Room, Family Room, Freezer, Linen Closet, Pantry, Vinyl Flooring",,1.71,45.4508350,,-122.7235710,0,2,39,660,1.02,Not Disclosed,59094,,Garden,West Portland Park,1185,889,1974,,97219,R2
44.68,55.32,,,,Property Manager on Site,2.72,1924,707,C,,Portland,3.4,Property Manager on Site,,1.2828,45.4509890,,-122.7250400,0,2,47,547,1.11,Not Disclosed,41460,,Low-Rise,West Portland Park,,838,1974,,97219-6837,"R2, Multnomah"
44.44,55.56,,,,,1.42,1010,711,C,,Portland,3.31,,,1.4145,45.4501100,,-122.7264470,0,2,27,600,1.29,Not Disclosed,33374,,Low-Rise,West Portland Park,,800,1973,,97219,CG
9.84,32.79,,,57.38,"Laundry Facilities, Laundry Service",1.82,948,522,B,,Portland,3.24,"Laundry Facilities, Laundry Service",,1.5002,45.4509550,,-122.7267950,0,3,61,725,0.67,Not Disclosed,66729,391,Garden,West Portland Park,,691,1978,,97219,CG
,98.99,1.01,,,"24 Hour Access, Clubhouse, Laundry Facilities, Playground, Property Manager on Site, Tanning Salon, Furnished Units Available, Trash Pickup - Curbside, Wi-Fi, Maintenance on site, Patio, Porch, Smoke Free",2.64,1539,582,B,,Forest Grove,36.33,"24 Hour Access, Clubhouse, Laundry Facilities, Playground, Property Manager on Site, Tanning Salon, Furnished Units Available, Trash Pickup - Curbside, Wi-Fi, Maintenance on site, Patio, Porch, Smoke Free",,3.53,45.5279806,,-123.1111532,0,2,99,,1.09,Not Disclosed,68659,,Garden,Outlying Washington County,1152,576,1970,2019,97116,RMH
,89.58,4.17,0.0625,,Laundry Facilities,1.29,1148,887,C,,Forest Grove,36.1,Laundry Facilities,1283,2.08,45.5292380,,-123.1124590,0,2,48,,1.29,Not Disclosed,43600,,Garden,Outlying Washington County,1088,850,1973,,97116-1443,"A2, Forest Grove"
24.00,76.00,,,,"Laundry Facilities, Playground, Property Manager on Site, Laundry Service, Online Services",1.88,1363,725,C,,Hillsboro,0.63,"Laundry Facilities, Playground, Property Manager on Site, Laundry Service, Online Services",,2.27,45.5155340,,-122.9672750,0,2,50,576,1.22,Not Disclosed,37416,,Garden,Downtown Hillsboro,,773,1971,,97123,"A2, Hillsboro"
,,,,,"Air Conditioning, Laundry Facilities",,,,C,,Gresham,10.76,"Air Conditioning, Laundry Facilities",,1.2645,45.5041224,,-122.4569311,0,2,27,,1.53,Not Disclosed,21622,,Low-Rise,Gresham-Northwest,,,1971,,97030,"Mdr24, Gresham"
40.74,59.26,,,,"Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Patio",1.50,1056,702,C,,Oregon City,20.2,"Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Patio",,2.54,45.3404680,,-122.5971610,0,2,54,480,,Not Disclosed,36780,,Garden,Barclay Hills,,855,1974,,97045-3727,N/Av
,100.00,,,,"Laundry Facilities, Patio",0.94,1035,1100,C,,Sandy,23.26,"Laundry Facilities, Patio",,1.2911,45.3918905,,-122.2599312,0,2,28,,,Not Disclosed,30800,,Garden,Outlying Clackamas County,,1100,1979,,97055-9325,N/Av
,91.67,8.33,,,"Air Conditioning, Recycling, Smoke Free",1.15,1431,1236,C,,Beaverton,1.77,"Air Conditioning, Recycling, Smoke Free",,3.726,45.4771470,,-122.8160840,0,2,41,,2.11,Not Disclosed,55900,,Garden,Central Beaverton,1400,1231,1976,,97005,R5
,90.24,9.76,,,"24 Hour Access, Air Conditioning, Pool, Property Manager on Site, Breakfast/Coffee Concierge, Maintenance on site",,,1215,C,,Beaverton,1.67,"24 Hour Access, Air Conditioning, Pool, Property Manager on Site, Breakfast/Coffee Concierge, Maintenance on site",,3.75,45.4768900,,-122.8170500,0,2,41,,,Not Disclosed,49846,,Garden,Central Beaverton,1400,1196,1977,2018,97005,R2
51.85,48.15,,,,Laundry Facilities,1.48,1201,813,C,,Portland,11.28,Laundry Facilities,,0.612489,45.4807340,,-122.6490210,0,2,27,721,0.83,Not Disclosed,23943,,Low-Rise,Sellwood-Moreland,,912,1972,,97202-5200,N/Av
99.09,0.91,,,,"Clubhouse, Fitness Center, Laundry Facilities, Sauna, Spa",2.56,1594,623,C,,Vancouver,14.32,"Clubhouse, Fitness Center, Laundry Facilities, Sauna, Spa",,4,45.6677020,,-122.6621060,0,2,110,621,1.55,Not Disclosed,76040,,Garden,Northeast Hazel Dell,,895,1971,,98665,"MG, County"
26.67,44.91,16.84,,11.58,"Laundry Facilities, Playground, Property Manager on Site, Basketball Court, Laundry Service, Planned Social Activities, Walking/Biking Trails",2.09,1597,764,C,,Tualatin,0.59,"Laundry Facilities, Playground, Property Manager on Site, Basketball Court, Laundry Service, Planned Social Activities, Walking/Biking Trails",,17,45.3771300,,-122.7622830,0,2,285,608,1.37,Not Disclosed,218119,387,Garden,Sherwood/Tualatin South,1055,846,1976,,97062,RH
35.00,42.00,23.00,,,"Laundry Facilities, Playground, Pool, Online Services, Smoke Free, Public Transportation",1.49,1140,765,C,,Oregon City,20.96,"Laundry Facilities, Playground, Pool, Online Services, Smoke Free, Public Transportation",,4.9768,45.3315870,,-122.5870100,0,2,100,600,1.40,Not Disclosed,124928,,Garden,Hillendale,950,800,1972,,97045,
,100.00,,,,,1.49,1283,860,C,,Milwaukie,14.92,,,2.8,45.4455868,,-122.6267451,0,2,46,,,Not Disclosed,39040,,Garden,Ardenwald,,860,1978,,97222-6559,
82.61,17.39,,,,"Clubhouse, Laundry Facilities, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Media Center/Movie Theatre, Deck, Lawn, Patio",1.96,1609,822,B,,Lake Oswego,4.3,"Clubhouse, Laundry Facilities, Property Manager on Site, Gated, Breakfast/Coffee Concierge, Media Center/Movie Theatre, Deck, Lawn, Patio",,5.6733,45.4295435,,-122.7146418,0,3,136,783,1.60,Not Disclosed,110900,,Garden,Mt Park,,1010,1977,,97035,R-0
,50.00,50.00,,,,1.48,1697,1150,C,,Portland,0.9,,,0.8609,45.5311976,,-122.5926914,0,2,44,,,Not Disclosed,34244,,Low-Rise,Montavilla,1300,1000,1970,,97213-5441,R5
,100.00,,,,"Air Conditioning, Gated, Patio, Smoke Free",1.41,1196,850,C,,Portland,3.24,"Air Conditioning, Gated, Patio, Smoke Free",,0.3199,45.4682050,,-122.7319400,0,2,26,,2.60,Not Disclosed,21250,,Garden,Maplewood,,850,1979,,97219,N/Av
23.95,60.08,5.46,,10.50,"Fitness Center, Laundry Facilities, Picnic Area, Playground, Sauna, Grill, Walking/Biking Trails, Yard",1.57,1319,840,B,,Tigard,1.96,"Fitness Center, Laundry Facilities, Picnic Area, Playground, Sauna, Grill, Walking/Biking Trails, Yard",,8.93,45.4141706,,-122.7874100,0,2,227,735,1.66,Not Disclosed,187002,486,Garden,Bull Mountain,1487,885,1974,,97224-3627,R12
93.50,,,,6.50,"Air Conditioning, Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Sauna, Tanning Salon, Gameroom, Media Center/Movie Theatre, Package Service, Pet Play Area, Wi-Fi, Deck, Patio",1.63,888,546,B,,Vancouver,10.47,"Air Conditioning, Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Sauna, Tanning Salon, Gameroom, Media Center/Movie Theatre, Package Service, Pet Play Area, Wi-Fi, Deck, Patio",,3.45,45.6341273,,-122.6397914,0,3,123,562,1.59,Not Disclosed,70270,316,Low-Rise,Harney Heights,,,1970,,98661-4768,R-18
,100.00,,,,"Laundry Facilities, Window Coverings",0.89,801,902,C,,Vancouver,12.43,"Laundry Facilities, Window Coverings",,1.62,45.6387990,,-122.6346180,0,2,23,,2.00,Not Disclosed,20750,,Garden,Fourth Plain Village,,902,1972,,98661,"R12, Vancouver"
,100.00,,,,"Air Conditioning, Property Manager on Site, Deck, Patio, Smoke Free",1.64,1396,850,C,,Portland,8.57,"Air Conditioning, Property Manager on Site, Deck, Patio, Smoke Free",,0.95,45.4659838,,-122.6424888,0,2,25,,,Not Disclosed,22100,,Low-Rise,Sellwood-Moreland,,850,1971,,97202-6878,R2
,100.00,,,,"24 Hour Access, Courtyard, Laundry Facilities, Property Manager on Site, Walking/Biking Trails, Maintenance on site, Online Services, Patio, Public Transportation",2.03,1653,814,C,,Tigard,0.99,"24 Hour Access, Courtyard, Laundry Facilities, Property Manager on Site, Walking/Biking Trails, Maintenance on site, Online Services, Patio, Public Transportation",,5.09,45.4394940,,-122.7761190,0,2,62,,1.85,Not Disclosed,57350,,Garden,Downtown Tigard,,814,1978,,97223-6574,"R-12, Tigard"
,100.00,,,,Laundry Facilities,1.26,1176,934,C,,Tigard,0.98,Laundry Facilities,,1.39,45.4387750,,-122.7773150,0,2,20,,1.85,Not Disclosed,18432,,Garden,Downtown Tigard,,934,1979,,97223-6573,"R-12, Tigard"
48.78,51.22,,,,"Laundry Facilities, Recycling",1.38,951,689,C,,Hillsboro,0.27,"Laundry Facilities, Recycling",,2.0046,45.5189660,,-122.9681820,0,2,41,625,1.76,Not Disclosed,28250,,Low-Rise,Downtown Hillsboro,,750,1974,,97123-4255,"SCR-HD, Hillsboro"
41.89,58.11,,,,"Laundry Facilities, Picnic Area, Gameroom, Laundry Service, Online Services, Patio, Recreation Room",1.85,1200,648,C,,Milwaukie,17.66,"Laundry Facilities, Picnic Area, Gameroom, Laundry Service, Online Services, Patio, Recreation Room",,3.16,45.4168161,,-122.6279610,0,2,74,408,1.65,Not Disclosed,50171,,Garden,Milwaukie Heights,,823,1974,,97267-1458,"MR1, County"
,100.00,,,,Laundry Facilities,1.26,1258,1000,C,,Lake Oswego,3.17,Laundry Facilities,,0.8333,45.4102227,,-122.7237120,0,2,30,,,Not Disclosed,30000,,Low-Rise,Walluga,,1000,1978,,97035-3471,R-0
56.47,29.41,,,14.12,"Fitness Center, Laundry Facilities, Picnic Area, Pool, Storage Space, Pond, Patio",2.45,1717,701,C,,Portland,3.19,"Fitness Center, Laundry Facilities, Picnic Area, Pool, Storage Space, Pond, Patio",,2.84,45.4783429,,-122.7489117,0,2,85,663,1.42,Not Disclosed,67060,487,Garden,Raleigh Hills,,876,1973,2015,97225-1115,R-24
24.35,50.43,13.04,,12.17,"Laundry Facilities, Playground, Property Manager on Site, Gameroom, Laundry Service, Pet Play Area, Walking/Biking Trails, Storage Space, Online Services",1.43,1155,808,C,,Portland,2.38,"Laundry Facilities, Playground, Property Manager on Site, Gameroom, Laundry Service, Pet Play Area, Walking/Biking Trails, Storage Space, Online Services",,4.6742,45.4682548,,-122.7498310,0,2,115,627,1.04,Not Disclosed,115360,440,Garden,Raleigh Hills,980,940,1971,,97223-7482,
54.74,41.05,4.21,,,"24 Hour Access, Laundry Facilities, Property Manager on Site, Tennis Court, Basketball Court, Planned Social Activities, Storage Space, Maintenance on site, Online Services",2.52,1692,671,C,,Portland,2.06,"24 Hour Access, Laundry Facilities, Property Manager on Site, Tennis Court, Basketball Court, Planned Social Activities, Storage Space, Maintenance on site, Online Services",,2.1637,45.4648627,,-122.7542792,0,2,95,571,1.50,Not Disclosed,56482,,Low-Rise,Raleigh Hills,943,776,1976,,97223-7966,"R1, Portland"
19.67,63.93,16.39,,,"Laundry Facilities, Picnic Area, Playground, Laundry Service, Storage Space",1.47,1267,860,C,,Forest Grove,31.4,"Laundry Facilities, Picnic Area, Playground, Laundry Service, Storage Space",,3.27,45.5192990,,-123.0740812,0,2,61,615,1.87,Not Disclosed,58728,,Garden,Outlying Washington County,1000,900,1976,,97116,CC
57.14,42.86,,,,Laundry Facilities,1.51,1051,698,C,,Gresham,0.57,Laundry Facilities,,0.91,45.5295774,,-122.4763942,0,2,28,600,0.00,Not Disclosed,20308,,Garden,North Gresham,,828,1972,,97230,CMF
53.64,41.82,,,4.55,,1.49,883,591,C,,Portland,10.73,,,0.53,45.4898660,,-122.6497300,0,2,110,509,1.11,Not Disclosed,85602,375,Low-Rise,Brooklyn,,720,1976,,97202,M3
8.33,91.67,,,,"Courtyard, Laundry Facilities, Recycling",1.73,1369,790,C,,Wilsonville,1.8,"Courtyard, Laundry Facilities, Recycling",,1.85,45.3105110,,-122.7636630,0,2,24,675,2.57,Not Disclosed,23336,,Low-Rise,Wilsonville,,800,1977,,97070-9301,N/Av
,100.00,,,,,,,810,C,,Hillsboro,0.76,,,1.55,45.5232850,,-122.9560310,0,2,28,,1.32,Not Disclosed,25500,,Garden,Downtown Hillsboro,,810,1975,,97124,A-2
,100.00,,,,Playground,1.20,1322,1100,C,,Canby,9.41,Playground,,1.0805,45.2676503,,-122.6822610,0,2,34,,1.29,Not Disclosed,34816,,Garden,Canby,,1100,1971,,97013-3241,"R2, Canby"
,,,,,,,,,C,,Portland,7.38,,,0.3758,45.5205530,,-122.6427620,0,2,21,,1.36,Not Disclosed,14749,,Low-Rise,Buckman,,,1972,,97214-1640,N/Av
