% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
100.00,,,,,Smoke Free,1.55,1099,707,B,,Vancouver,12.55,Smoke Free,,0.9369,45.6508791,,-122.6385815,0,3,41,707,,Not Disclosed,75111,,Low-Rise,Walnut Grove,,,2018,,98663,
,46.15,30.77,0.23079999999999998,,"24 Hour Access, Air Conditioning, Controlled Access, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tenant Controlled HVAC, Grill, Renters Insurance Program, Hearing Impaired Accessible, Maintenance on site, Multi Use Room, Online Services, Vision Impaired Accessible, Handrails, Patio, Trash Compactor, Vinyl Flooring, Warming Drawer, Wheelchair Accessible (Rooms), Window Coverings, Public Transportation, Individual Locking Bedrooms, Private Bathroom",1.88,2344,1246,B,,Troutdale,12.22,"24 Hour Access, Air Conditioning, Controlled Access, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tenant Controlled HVAC, Grill, Renters Insurance Program, Hearing Impaired Accessible, Maintenance on site, Multi Use Room, Online Services, Vision Impaired Accessible, Handrails, Patio, Trash Compactor, Vinyl Flooring, Warming Drawer, Wheelchair Accessible (Rooms), Window Coverings, Public Transportation, Individual Locking Bedrooms, Private Bathroom",1628,1.73,45.5308982,,-122.4032270,0,2,26,,2.97,Not Disclosed,40000,,Townhome,Outlying Troutdale/Gresham,1237,1062,2021,,97060-7443,A-2
36.11,55.56,8.33,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Property Manager on Site, Spa, Storage Space, Online Services, Pet Washing Station, Freezer, Patio",2.19,1954,892,B,,Troutdale,12.66,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Playground, Pool, Property Manager on Site, Spa, Storage Space, Online Services, Pet Washing Station, Freezer, Patio",,,45.5275690,,-122.4128797,0,3,216,718,,Not Disclosed,216000,,Low-Rise,Outlying Troutdale/Gresham,1210,957,2020,,97060,
8.61,17.88,48.01,0.1258,12.91,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Spa, Wi-Fi, Yard, Maintenance on site, Online Services, Pantry, Patio, Wheelchair Accessible (Rooms)",1.58,1989,1262,B,,Oregon City,21.86,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Spa, Wi-Fi, Yard, Maintenance on site, Online Services, Pantry, Patio, Wheelchair Accessible (Rooms)",1691,0.061,45.3177296,,-122.5629141,0,2,302,652,,Not Disclosed,393500,488,Garden,Caufield,1593,925,2011,,97045,R2
60.40,39.60,,,,"Air Conditioning, Waterfront, On-Site Retail, Elevator, Wheelchair Accessible (Rooms)",2.36,1955,829,A,,Vancouver,11.37,"Air Conditioning, Waterfront, On-Site Retail, Elevator, Wheelchair Accessible (Rooms)",,2.213514,45.6268690,,-122.6735327,2,6,101,720,2.28,Not Disclosed,106576,,Mid-Rise,Downtown Vancouver,,995,2022,,98660-3176,
60.00,,,,40.00,,,,,B,,Vancouver,11.83,,,0.137144,45.6335052,,-122.6735583,0,3,20,,,Not Disclosed,6000,,Low-Rise,Downtown Vancouver,,,2022,,98660-2957,
4.35,78.26,,,17.39,"Air Conditioning, Elevator, Lounge, Wheelchair Accessible (Rooms)",2.70,1792,664,B,,Portland,0.25,"Air Conditioning, Elevator, Lounge, Wheelchair Accessible (Rooms)",,0.1711,45.5167840,,-122.6892870,1,4,23,390,,Not Disclosed,24400,401,Mid-Rise,Goose Hollow,,739,2015,,97201-2535,CX
60.48,30.24,,,9.27,"Air Conditioning, Clubhouse, Fitness Center, Pool, Spa, Grill, Maintenance on site, Freezer, Vinyl Flooring",2.89,2157,747,A,,Vancouver,11.75,"Air Conditioning, Clubhouse, Fitness Center, Pool, Spa, Grill, Maintenance on site, Freezer, Vinyl Flooring",,1.11,45.6252578,,-122.6831441,4,7,248,667,,Not Disclosed,312015,544,Mid-Rise,Vancouver Waterfront,,969,2021,,98660,CC
45.15,19.42,,,35.44,"Air Conditioning, Controlled Access, Courtyard, Wi-Fi, Bicycle Storage, Lounge, Maintenance on site, Online Services, Pet Washing Station",2.65,1780,671,A,,Portland,0.86,"Air Conditioning, Controlled Access, Courtyard, Wi-Fi, Bicycle Storage, Lounge, Maintenance on site, Online Services, Pet Washing Station",,1.34,45.5470420,,-122.6672700,3,6,206,649,0.66,Not Disclosed,227808,538,Mid-Rise,North Eliot,,969,2016,,97227-1559,
41.67,6.25,,,52.08,"24 Hour Access, Air Conditioning, Controlled Access, Fitness Center, Grill, Recycling, Trash Pickup - Curbside, Wi-Fi, Bicycle Storage, Elevator, Patio, Wheelchair Accessible (Rooms), Window Coverings",2.34,1525,651,B,,Portland,0.49,"24 Hour Access, Air Conditioning, Controlled Access, Fitness Center, Grill, Recycling, Trash Pickup - Curbside, Wi-Fi, Bicycle Storage, Elevator, Patio, Wheelchair Accessible (Rooms), Window Coverings",,0.23,45.4948788,,-122.6757069,1,5,48,715,0.42,Not Disclosed,41328,526,Mid-Rise,South Portland,,1267,2015,,97239,RH
78.00,16.00,,,6.00,"Air Conditioning, Security System, Package Service, Elevator, Patio, Wheelchair Accessible (Rooms), Public Transportation, Key Fob Entry",2.98,1536,516,A,,Portland,0.89,"Air Conditioning, Security System, Package Service, Elevator, Patio, Wheelchair Accessible (Rooms), Public Transportation, Key Fob Entry",,0.2525,45.5234057,,-122.6459677,0,4,50,500,,Not Disclosed,30004,500,Mid-Rise,Kerns,,600,2014,,97232,CS
,100.00,,,,"Air Conditioning, Patio, Wheelchair Accessible (Rooms)",1.30,1304,1000,A,,Sandy,23.03,"Air Conditioning, Patio, Wheelchair Accessible (Rooms)",,2.24,45.3939424,,-122.2635159,0,1,24,,4.43,Not Disclosed,24000,,Low-Rise,Outlying Clackamas County,,1000,2010,,97055,R3
23.96,70.83,3.13,,2.08,"Air Conditioning, Fitness Center, Bicycle Storage, Elevator, Patio, Vinyl Flooring",2.44,1766,724,B,,Vancouver,11.98,"Air Conditioning, Fitness Center, Bicycle Storage, Elevator, Patio, Vinyl Flooring",,0.46,45.6337169,,-122.6686183,0,4,96,615,,Not Disclosed,46000,390,Mid-Rise,Downtown Vancouver,980,759,2020,,98663-3484,CC
23.53,7.06,3.53,,65.88,"24 Hour Access, Air Conditioning, Fitness Center, Laundry Facilities, Property Manager on Site, Grill, On-Site Retail, Pet Play Area, Bicycle Storage, Elevator, Lounge, Pet Washing Station, Island Kitchen, Patio, Vinyl Flooring",2.12,1374,648,A,,Portland,0.46,"24 Hour Access, Air Conditioning, Fitness Center, Laundry Facilities, Property Manager on Site, Grill, On-Site Retail, Pet Play Area, Bicycle Storage, Elevator, Lounge, Pet Washing Station, Island Kitchen, Patio, Vinyl Flooring",,0.488065,45.5245327,,-122.6610701,0,8,170,694,0.44,Not Disclosed,119000,571,Mid-Rise,Central Eastside,1076,1003,2022,,97232-2990,
50.00,25.00,25.00,,,"Air Conditioning, Courtyard, Gated, Wheelchair Accessible (Rooms)",1.99,2007,1009,A,,Portland,0.28,"Air Conditioning, Courtyard, Gated, Wheelchair Accessible (Rooms)",,0.22,45.5245790,,-122.6874830,0,3,20,586,0.74,Not Disclosed,26864,,Low-Rise,Uptown Portland,1621,1244,2013,,97209,EX
50.00,,,,50.00,"Air Conditioning, Laundry Facilities, Bicycle Storage, Elevator, Public Transportation",2.84,1146,403,B,,Portland,6.76,"Air Conditioning, Laundry Facilities, Bicycle Storage, Elevator, Public Transportation",,0.11,45.5715923,,-122.6607630,1,1,22,456,0.14,Not Disclosed,14000,350,Low-Rise,Woodlawn,,,2018,,97211-2912,CM
32.61,19.57,,,47.83,"24 Hour Access, Air Conditioning, Controlled Access, Property Manager on Site, Tenant Controlled HVAC, Renters Insurance Program, Elevator, Hearing Impaired Accessible, Maintenance on site, Online Services, Vision Impaired Accessible, Dining Room, Family Room, Individual Locking Bedrooms, Private Bathroom, Key Fob Entry",2.36,1483,640,A,,Portland,6.8,"24 Hour Access, Air Conditioning, Controlled Access, Property Manager on Site, Tenant Controlled HVAC, Renters Insurance Program, Elevator, Hearing Impaired Accessible, Maintenance on site, Online Services, Vision Impaired Accessible, Dining Room, Family Room, Individual Locking Bedrooms, Private Bathroom, Key Fob Entry",,0.1148,45.5720204,,-122.6600447,1,4,46,580,,Not Disclosed,44000,438,Mid-Rise,Woodlawn,,903,2020,,97211-2925,CM
50.00,,,,50.00,,2.19,1095,499,C,,Portland,6.17,,,0.173,45.5716565,,-122.6514673,1,3,28,499,,Not Disclosed,15984,499,Low-Rise,Woodlawn,,,2016,,97211-4180,CN1
17.39,82.61,,,,"24 Hour Access, Air Conditioning, Gated, Storage Space, Online Services, Freezer, Public Transportation",1.52,1514,994,B,,King City,3.45,"24 Hour Access, Air Conditioning, Gated, Storage Space, Online Services, Freezer, Public Transportation",,1.16,45.4001570,,-122.8114086,0,2,23,713,,Not Disclosed,30000,,Low-Rise,Bull Mountain,,1054,2020,,97224-3129,
50.00,1.56,,,48.44,"24 Hour Access, Air Conditioning, Laundry Facilities, Property Manager on Site, Grill, Recycling, Maintenance on site",3.38,1538,455,B,,Portland,8.6,"24 Hour Access, Air Conditioning, Laundry Facilities, Property Manager on Site, Grill, Recycling, Maintenance on site",,0.34,45.5046156,,-122.6363655,0,4,64,483,0.35,Not Disclosed,43339,419,Mid-Rise,Hosford-Abernethy,,675,2021,,97202-1369,CM
20.00,,,,80.00,"24 Hour Access, Air Conditioning",3.14,1292,410,B,,Portland,8.52,"24 Hour Access, Air Conditioning",,0.11,45.5050105,,-122.6352392,0,4,20,500,10.00,Not Disclosed,20000,389,Mid-Rise,Richmond,,,2019,,97202-1351,CM
28.95,,,,71.05,Air Conditioning,3.53,1490,422,A,,Portland,8.5,Air Conditioning,,0.3,45.5050312,,-122.6349075,0,4,38,567,,Not Disclosed,34659,363,Mid-Rise,Richmond,,,2022,,97202-1351,
77.00,14.00,,,9.00,"Air Conditioning, Fitness Center, Property Manager on Site, Grill, Recycling, Bicycle Storage, Wheelchair Accessible (Rooms)",2.75,1790,650,A,,Portland,8.41,"Air Conditioning, Fitness Center, Property Manager on Site, Grill, Recycling, Bicycle Storage, Wheelchair Accessible (Rooms)",,0.4591,45.5045940,,-122.6330780,0,4,100,610,0.34,Not Disclosed,73352,534,Mid-Rise,Richmond,,949,2014,,97202-1453,CS
70.00,10.00,,,20.00,"Air Conditioning, Elevator, Patio",2.64,1617,612,A,,Portland,8.32,"Air Conditioning, Elevator, Patio",,0.1015,45.5049796,,-122.6310943,1,4,30,622,,Not Disclosed,24000,499,Mid-Rise,Richmond,,774,2018,,97202,CS
49.44,13.48,,,37.08,"Air Conditioning, Controlled Access, Recycling, Smoke Free, Bicycle Storage, Elevator, Intercom, Wheelchair Accessible (Rooms)",2.73,1643,602,A,,Portland,8.32,"Air Conditioning, Controlled Access, Recycling, Smoke Free, Bicycle Storage, Elevator, Intercom, Wheelchair Accessible (Rooms)",,0.29,45.5046012,,-122.6308262,1,4,89,694,0.54,Not Disclosed,27626,474,Mid-Rise,Richmond,,620,2014,,97202-1457,CS
57.14,,,,42.86,"Air Conditioning, Controlled Access, On-Site Retail, Smoke Free, Bicycle Storage, Intercom, Wheelchair Accessible (Rooms)",2.26,1535,680,A,,Portland,8.29,"Air Conditioning, Controlled Access, On-Site Retail, Smoke Free, Bicycle Storage, Intercom, Wheelchair Accessible (Rooms)",,0.3,45.5050103,,-122.6305874,1,4,35,654,0.23,Not Disclosed,29748,715,Mid-Rise,Richmond,,,2013,,97214,CS
32.14,7.14,,,60.71,"Air Conditioning, Controlled Access, Courtyard, On-Site Retail, Bicycle Storage, Elevator, Smoke Free, Wheelchair Accessible (Rooms)",2.88,1436,499,A,,Portland,8.27,"Air Conditioning, Controlled Access, Courtyard, On-Site Retail, Bicycle Storage, Elevator, Smoke Free, Wheelchair Accessible (Rooms)",,0.18,45.5045955,,-122.6302008,0,4,28,532,,Not Disclosed,23247,466,Mid-Rise,Richmond,,624,2014,,97202-1468,C2
71.43,23.81,,,4.76,"Air Conditioning, On-Site Retail, Bicycle Storage, Wheelchair Accessible (Rooms)",2.23,1371,610,B,,Portland,8.53,"Air Conditioning, On-Site Retail, Bicycle Storage, Wheelchair Accessible (Rooms)",,0.16,45.5050545,,-122.6175478,0,4,21,563,0.00,Not Disclosed,13568,534,Mid-Rise,Richmond,,769,2015,,97206-1630,CS
2.70,,,,97.30,"Air Conditioning, Courtyard, Picnic Area, Spa, Basketball Court, Recycling, Trash Pickup - Door to Door, Patio, Wheelchair Accessible (Rooms)",2.93,1257,429,B,,Portland,8.34,"Air Conditioning, Courtyard, Picnic Area, Spa, Basketball Court, Recycling, Trash Pickup - Door to Door, Patio, Wheelchair Accessible (Rooms)",,0.3352,45.5055790,,-122.6134860,0,4,74,536,,Not Disclosed,46672,427,Mid-Rise,Richmond,,,2014,,97206,CM
29.10,1.49,,,69.40,"Air Conditioning, Fitness Center, Roof Terrace, Bicycle Storage, Maintenance on site, Pet Washing Station",2.68,1436,535,B,,Portland,8.24,"Air Conditioning, Fitness Center, Roof Terrace, Bicycle Storage, Maintenance on site, Pet Washing Station",,0.6887,45.5055060,,-122.6117154,2,4,134,627,,Not Disclosed,114000,485,Mid-Rise,Richmond,,1091,2016,,97206-1543,CS
19.72,46.48,16.90,,16.90,"Air Conditioning, Controlled Access, Courtyard, Fitness Center, On-Site Retail, Elevator, Deck, Patio, Wheelchair Accessible (Rooms)",1.89,1841,972,B,,Hillsboro,0.1,"Air Conditioning, Controlled Access, Courtyard, Fitness Center, On-Site Retail, Elevator, Deck, Patio, Wheelchair Accessible (Rooms)",,1.17,45.5222389,,-122.9848167,0,4,71,777,0.86,Not Disclosed,84544,566,Mid-Rise,Downtown Hillsboro,1268,1096,2014,,97123-4035,SCC-DT
15.13,84.87,,,,"24 Hour Access, Property Manager on Site, Tenant Controlled HVAC, Maintenance on site, Online Services, Window Coverings",1.65,1516,920,B,,Mcminnville,,"24 Hour Access, Property Manager on Site, Tenant Controlled HVAC, Maintenance on site, Online Services, Window Coverings",,4.5702,45.2272417,,-123.1951915,0,3,119,704,,Not Disclosed,119000,,Garden,Yamhill County,,959,2020,,97128-2159,R2
46.81,6.38,,,46.81,,2.65,1361,513,A,,Portland,0.8,,,0.3627,45.5247900,,-122.6457856,1,5,47,550,0.72,Not Disclosed,41410,450,Mid-Rise,Kerns,,700,2015,,97232,RH
15.69,,,,84.31,"Controlled Access, Clubhouse, Bicycle Storage, Public Transportation",2.74,1010,369,B,,Portland,0.27,"Controlled Access, Clubhouse, Bicycle Storage, Public Transportation",,0.2071,45.5248662,,-122.6876615,1,5,50,405,,Not Disclosed,40000,363,Mid-Rise,Uptown Portland,,,2018,,97209-2109,EX
5.88,60.78,33.33,,,"Air Conditioning, Fitness Center, Playground, Walking/Biking Trails",1.87,2277,1216,B,,Beaverton,6.94,"Air Conditioning, Fitness Center, Playground, Walking/Biking Trails",,3.84,45.5374624,,-122.8586358,0,3,102,646,,Not Disclosed,180578,,Townhome,Tanasbourne,1564,1081,2011,,97006,CS
,,,,,"24 Hour Access, Air Conditioning, Property Manager on Site, Walking/Biking Trails, PATH, Online Services, Freezer, Public Transportation",1.57,2194,1393,B,,Vancouver,11.91,"24 Hour Access, Air Conditioning, Property Manager on Site, Walking/Biking Trails, PATH, Online Services, Freezer, Public Transportation",1393,2.08,45.6417508,,-122.6292502,0,2,36,,1.73,Not Disclosed,52430,,Garden,Bagley Downs,,,2020,,98661-5615,R-18
16.67,80.00,3.33,,,"24 Hour Access, Air Conditioning, Fitness Center, Property Manager on Site, Tenant Controlled HVAC, Grill, Walking/Biking Trails, Maintenance on site, Patio",1.74,1614,926,B,,Newberg,31.2,"24 Hour Access, Air Conditioning, Fitness Center, Property Manager on Site, Tenant Controlled HVAC, Grill, Walking/Biking Trails, Maintenance on site, Patio",,5.2645,45.2992130,,-122.9458620,0,3,120,704,1.15,Not Disclosed,140000,,Garden,Yamhill County,1180,962,2015,,97132,c
28.57,57.14,14.29,,,Property Manager on Site,1.62,1491,918,B,,Beaverton,0.62,Property Manager on Site,,,45.4846430,,-122.8024560,0,3,70,725,1.22,Not Disclosed,81684,,Garden,Downtown Beaverton,1225,938,2015,,97005,
60.31,25.77,,,13.92,"24 Hour Access, Air Conditioning, Concierge, Courtyard, Fitness Center, Gameroom, Grill, On-Site Retail, Package Service, Recycling, Smoke Free, Roof Terrace, Bicycle Storage, Community-Wide WiFi, Elevator, Lounge, Greenhouse, Linen Closet, Green Community",3.51,2442,707,A,,Portland,0.65,"24 Hour Access, Air Conditioning, Concierge, Courtyard, Fitness Center, Gameroom, Grill, On-Site Retail, Package Service, Recycling, Smoke Free, Roof Terrace, Bicycle Storage, Community-Wide WiFi, Elevator, Lounge, Greenhouse, Linen Closet, Green Community",,1.13,45.5476402,,-122.6752156,0,4,152,622,0.00,Not Disclosed,160000,535,Mid-Rise,Boise,,1022,2019,,97227-2097,
52.00,24.00,,,24.00,"Air Conditioning, Controlled Access, Courtyard, Playground, Property Manager on Site, On-Site Retail, Yard, Elevator, Patio, Wheelchair Accessible (Rooms)",2.44,1509,617,B,,Portland,4.84,"Air Conditioning, Controlled Access, Courtyard, Playground, Property Manager on Site, On-Site Retail, Yard, Elevator, Patio, Wheelchair Accessible (Rooms)",,0.3,45.5485040,,-122.6176710,1,4,50,625,,Not Disclosed,41294,412,Mid-Rise,Beaumont-Wilshire,,808,2014,,97213-1153,CS
54.00,22.00,6.00,,18.00,"Air Conditioning, Breakfast/Coffee Concierge, Bicycle Storage, Wheelchair Accessible (Rooms), Window Coverings",2.95,1954,663,B,,Portland,4.78,"Air Conditioning, Breakfast/Coffee Concierge, Bicycle Storage, Wheelchair Accessible (Rooms), Window Coverings",,0.34,45.5484505,,-122.6165215,1,4,50,578,,Not Disclosed,39493,484,Mid-Rise,Beaumont-Wilshire,1062,910,2017,,97213-1175,CS
57.05,20.81,,,22.15,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Waterfront, Roof Terrace, Lounge",2.27,1747,769,A,,Portland,0.44,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Waterfront, Roof Terrace, Lounge",,1.4846,45.5367551,LEED Interiors - Gold,-122.6853280,2,6,149,721,1.17,Not Disclosed,172503,578,Mid-Rise,Uptown Portland,,1107,2017,,97209-2538,RX
59.67,33.33,,,7.00,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Waterfront, Car Wash Area, Gameroom, Package Service, Pet Play Area, Walking/Biking Trails, Community-Wide WiFi, Lounge, Maintenance on site, Pet Washing Station, Patio, Smoke Free, Wheelchair Accessible (Rooms)",2.21,1761,796,A,,Portland,0.55,"Air Conditioning, Clubhouse, Courtyard, Fitness Center, Waterfront, Car Wash Area, Gameroom, Package Service, Pet Play Area, Walking/Biking Trails, Community-Wide WiFi, Lounge, Maintenance on site, Pet Washing Station, Patio, Smoke Free, Wheelchair Accessible (Rooms)",,1.8152,45.5383650,,-122.6887970,4,5,243,670,1.81,Not Disclosed,273430,505,Mid-Rise,Uptown Portland,,1083,2015,,97209-1831,RX
64.23,20.77,,,15.00,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Dry Cleaning Service, Roof Terrace, Bicycle Storage, Elevator, Lounge, Maintenance on site, Pet Washing Station, Patio, Smoke Free, Public Transportation",2.52,1923,762,B,,Portland,0.61,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Dry Cleaning Service, Roof Terrace, Bicycle Storage, Elevator, Lounge, Maintenance on site, Pet Washing Station, Patio, Smoke Free, Public Transportation",,2.4947,45.5392299,LEED Interiors - Gold,-122.6901523,2,7,260,713,,Not Disclosed,199507,497,Mid-Rise,Uptown Portland,,1106,2016,,97209,RX
40.54,27.03,,,32.43,"Air Conditioning, Controlled Access, Laundry Facilities, Bicycle Storage, Community-Wide WiFi, Pet Washing Station",2.32,1494,645,B,,Portland,0.85,"Air Conditioning, Controlled Access, Laundry Facilities, Bicycle Storage, Community-Wide WiFi, Pet Washing Station",,0.1942,45.5261814,,-122.6425198,1,5,37,576,,Not Disclosed,30000,511,Mid-Rise,Kerns,,908,2017,,97232,CS
78.26,13.04,,,8.70,Air Conditioning,2.89,1277,441,B,,Portland,0.66,Air Conditioning,,0.22,45.5263658,,-122.6143580,0,2,23,434,,Not Disclosed,10160,397,Low-Rise,North Tabor,,516,2014,,97213-2932,CM1
88.00,12.00,,,,"24 Hour Access, Controlled Access, Bicycle Storage, Maintenance on site, Public Transportation",2.73,1563,572,A,,Portland,0.39,"24 Hour Access, Controlled Access, Bicycle Storage, Maintenance on site, Public Transportation",,0.3197,45.5266354,,-122.6056411,0,3,25,529,0.00,Not Disclosed,18000,,Garden,North Tabor,,896,2021,,97213-3747,CN2
33.33,66.67,,,,"Air Conditioning, Playground, Grill, Bicycle Storage, Online Services, Freezer, Vinyl Flooring, Public Transportation",1.96,1554,876,A,,Gresham,1,"Air Conditioning, Playground, Grill, Bicycle Storage, Online Services, Freezer, Vinyl Flooring, Public Transportation",,1.03,45.5265520,,-122.4546590,0,3,27,,1.98,Not Disclosed,22834,,Mid-Rise,Gresham-North Central,,877,2020,,97030,MDR-24
54.10,45.90,,,,"Air Conditioning, Property Manager on Site, Patio",1.96,1608,821,B,,Tigard,1,"Air Conditioning, Property Manager on Site, Patio",,1.53,45.4504905,,-122.7738874,0,3,61,687,,Not Disclosed,20000,,Garden,Metzger,,980,2020,,97223-5478,MUE-1
50.00,9.00,,,41.00,"24 Hour Access, Controlled Access, Clubhouse, Pet Play Area, Bicycle Storage, Public Transportation",2.34,1533,654,A,,Portland,0.16,"24 Hour Access, Controlled Access, Clubhouse, Pet Play Area, Bicycle Storage, Public Transportation",,1.42,45.5336043,,-122.6193943,1,6,100,706,,Not Disclosed,150582,538,Mid-Rise,Hollywood,,895,2018,,97213-1541,CX
25.00,51.56,23.44,,,"Air Conditioning, Controlled Access, Playground, Property Manager on Site, Security System, Video Patrol, Pet Play Area, Recycling, Renters Insurance Program, Smoke Free, Storage Space, Elevator, Maintenance on site, Online Services, Pet Care, Breakfast Nook, Deck, Dining Room, Double Pane Windows, Family Room, Freezer, Handrails, Intercom, Island Kitchen, Linen Closet, Office, Pantry, Patio, Smoke Free, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings, Public Transportation, Individual Locking Bedrooms, Private Bathroom, Key Fob Entry",1.77,1732,976,A,,Portland,1,"Air Conditioning, Controlled Access, Playground, Property Manager on Site, Security System, Video Patrol, Pet Play Area, Recycling, Renters Insurance Program, Smoke Free, Storage Space, Elevator, Maintenance on site, Online Services, Pet Care, Breakfast Nook, Deck, Dining Room, Double Pane Windows, Family Room, Freezer, Handrails, Intercom, Island Kitchen, Linen Closet, Office, Pantry, Patio, Smoke Free, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings, Public Transportation, Individual Locking Bedrooms, Private Bathroom, Key Fob Entry",,2.9815,45.5345219,,-122.4925455,2,4,64,782,,Not Disclosed,64000,,Mid-Rise,Wilkes East,1176,979,2020,,97230-6198,CMF
33.89,56.11,8.89,,1.11,"Business Center, Clubhouse, Fitness Center, Picnic Area, Pool, Gameroom, Grill, Maintenance on site, Patio, Public Transportation",1.81,1688,934,A,,Fairview,11.19,"Business Center, Clubhouse, Fitness Center, Picnic Area, Pool, Gameroom, Grill, Maintenance on site, Patio, Public Transportation",,5.56,45.5338840,,-122.4362354,0,3,180,710,,Not Disclosed,395999,406,Garden,Outlying Troutdale/Gresham,1306,1020,2019,,97024-9620,FV
39.88,39.88,8.67,,11.56,"Air Conditioning, Business Center, Clubhouse, Picnic Area, Playground, Pool, Property Manager on Site, On-Site Retail, Maintenance on site, Online Services, Sundeck, Public Transportation",2.15,1758,819,B,,Wood Village,11.88,"Air Conditioning, Business Center, Clubhouse, Picnic Area, Playground, Pool, Property Manager on Site, On-Site Retail, Maintenance on site, Online Services, Sundeck, Public Transportation",,1.7825,45.5374614,,-122.4189493,0,4,173,623,,Not Disclosed,172000,468,Mid-Rise,Outlying Troutdale/Gresham,1267,1020,2020,,97060,
86.00,,,,14.00,"Air Conditioning, Courtyard, Property Manager on Site, Gated, Pet Play Area, Bicycle Storage, Smoke Free, Wheelchair Accessible (Rooms), Key Fob Entry",2.60,1278,492,A,,Portland,0.6,"Air Conditioning, Courtyard, Property Manager on Site, Gated, Pet Play Area, Bicycle Storage, Smoke Free, Wheelchair Accessible (Rooms), Key Fob Entry",,0.2296,45.5362958,,-122.6501567,0,4,50,505,,Not Disclosed,29090,409,Mid-Rise,Irvington,,,2010,2021,97212,RH
35.00,60.00,5.00,,,"Controlled Access, Clubhouse, Fitness Center, Pool, Property Manager on Site, Grill, Bicycle Storage",2.29,2152,941,B,,Tigard,2.29,"Controlled Access, Clubhouse, Fitness Center, Pool, Property Manager on Site, Grill, Bicycle Storage",,9.88,45.4411306,,-122.8143375,0,3,240,705,2.59,Not Disclosed,225900,,Garden,Bull Mountain,1241,1054,2017,,97223,R-25
39.29,53.57,7.14,,,"Air Conditioning, Picnic Area, Linen Closet, Wheelchair Accessible (Rooms), Public Transportation",1.57,1370,873,B,,Forest Grove,32.74,"Air Conditioning, Picnic Area, Linen Closet, Wheelchair Accessible (Rooms), Public Transportation",,0.95,45.5203603,,-123.0993196,0,3,28,651,,Not Disclosed,28000,,Low-Rise,Outlying Washington County,1213,990,2018,,97116,CC
62.50,18.75,,,18.75,"Air Conditioning, On-Site Retail, Wheelchair Accessible (Rooms)",3.16,1485,448,B,,Portland,8.56,"Air Conditioning, On-Site Retail, Wheelchair Accessible (Rooms)",,0.21,45.5124253,,-122.6509153,0,4,32,458,0.40,Not Disclosed,32176,414,Mid-Rise,Buckman,,,2015,,97214-3640,CS
35.06,2.60,,,62.34,"24 Hour Access, Air Conditioning, Fitness Center, Security System, Grill, On-Site Retail, Package Service, Recycling, Bicycle Storage, Online Services, Pet Washing Station, Wheelchair Accessible (Rooms)",2.35,1534,653,A,,Portland,7.87,"24 Hour Access, Air Conditioning, Fitness Center, Security System, Grill, On-Site Retail, Package Service, Recycling, Bicycle Storage, Online Services, Pet Washing Station, Wheelchair Accessible (Rooms)",,0.46,45.5122750,,-122.6388805,1,4,77,646,0.38,Not Disclosed,63152,639,Mid-Rise,Buckman,,1068,2014,,97214-2941,CS
78.00,6.00,,,16.00,"24 Hour Access, Tenant Controlled HVAC, Grill, Gas Range, Elevator, Maintenance on site, Wheelchair Accessible (Rooms)",2.92,1355,464,B,,Portland,7.93,"24 Hour Access, Tenant Controlled HVAC, Grill, Gas Range, Elevator, Maintenance on site, Wheelchair Accessible (Rooms)",,0.2227,45.5123039,,-122.6344047,0,4,50,440,,Not Disclosed,35824,482,Mid-Rise,Sunnyside,,727,2014,,97214,CS
14.29,,,,85.71,"Air Conditioning, Bicycle Storage, Pet Washing Station, Double Pane Windows",2.74,1211,441,B,,Portland,7.67,"Air Conditioning, Bicycle Storage, Pet Washing Station, Double Pane Windows",,0.16,45.5123247,,-122.6290089,1,5,28,531,,Not Disclosed,19874,426,Mid-Rise,Sunnyside,,,2018,,97214-5061,CS
